text,label_text,label,clean_text
وَلَا يَزَالُ الَّذِينَ كَفَرُوا فِي مِرْيَةٍ مِّنْهُ حَتَّىٰ تَأْتِيَهُمُ السَّاعَةُ بَغْتَةً أَوْ يَأْتِيَهُمْ عَذَابُ يَوْمٍ عَقِيمٍ [SEP] عَذَابُ يَوْمٍ عَقِيمٍ,Medium,1,ولا يزال الذين كفروا في مرية منه حتا تاتيهم الساعة بغتة او ياتيهم عذاب يوم عقيم [SEP] عذاب يوم عقيم
أَلَمْ تَرَ أَنَّ اللَّهَ يُزْجِي سَحَابًا ثُمَّ يُؤَلِّفُ بَيْنَهُ ثُمَّ يَجْعَلُهُ رُكَامًا فَتَرَى الْوَدْقَ يَخْرُجُ مِنْ خِلَالِهِ وَيُنَزِّلُ مِنَ السَّمَاءِ مِن جِبَالٍ فِيهَا مِن بَرَدٍ فَيُصِيبُ بِهِ مَن يَشَاءُ وَيَصْرِفُهُ عَن مَّن يَشَاءُ ۖ يَكَادُ سَنَا بَرْقِهِ يَذْهَبُ بِالْأَبْصَارِ [SEP] وَيُنَزِّلُ مِنَ السَّمَاءِ مِن جِبَالٍ,Low,0,الم تر ان الله يزجي سحابا ثم يؤلف بينه ثم يجعله ركاما فترا الودق يخرج من خلاله وينزل من السماء من جبال فيها من برد فيصيب به من يشاء ويصرفه عن من يشاء ۖ يكاد سنا برقه يذهب بالابصار [SEP] وينزل من السماء من جبال
ٱلَّذِينَ كَفَرُواْ وَصَدُّواْ عَن سَبِيلِ ٱللَّهِ أَضَلَّ أَعْمَٰلَهُمْ [SEP] أَضَلَّ أَعْمَٰلَهُمْ,Medium,1,الذين كفروا وصدوا عن سبيل الله اضل اعمالهم [SEP] اضل اعمالهم
وَالَّذِينَ يَسْعَوْنَ فِي آيَاتِنَا مُعَاجِزِينَ أُولَٰئِكَ فِي الْعَذَابِ مُحْضَرُونَ [SEP] وَالَّذِينَ يَسْعَوْنَ فِي آيَاتِنَا مُعَاجِزِينَ,High,2,والذين يسعون في اياتنا معاجزين اولائك في العذاب محضرون [SEP] والذين يسعون في اياتنا معاجزين
وَهَٰذَا كِتَٰبٌ أَنزَلْنَٰهُ مُبَارَكٌ مُّصَدِّقُ ٱلَّذِى بَيْنَ يَدَيْهِ وَلِتُنذِرَ أُمَّ ٱلْقُرَىٰ وَمَنْ حَوْلَهَا ۚ وَٱلَّذِينَ يُؤْمِنُونَ بِٱلْءَاخِرَةِ يُؤْمِنُونَ بِهِۦ ۖ وَهُمْ عَلَىٰ صَلَاتِهِمْ يُحَافِظُونَ [SEP] وَلِتُنذِرَ أُمَّ ٱلْقُرَىٰ وَمَنْ حَوْلَهَا,Medium,1,وهاذا كتاب انزلناه مبارك مصدق الذا بين يديه ولتنذر ام القرا ومن حولها ۚ والذين يؤمنون بالءاخرة يؤمنون بهۦ ۖ وهم علا صلاتهم يحافظون [SEP] ولتنذر ام القرا ومن حولها
وَمِنَ النَّاسِ مَنْ يَعْبُدُ اللَّهَ عَلَىٰ حَرْفٍ ۖ فَإِنْ أَصَابَهُ خَيْرٌ اطْمَأَنَّ بِهِ ۖ وَإِنْ أَصَابَتْهُ فِتْنَةٌ انقَلَبَ عَلَىٰ وَجْهِهِ [SEP] يَعْبُدُ اللَّهَ عَلَىٰ حَرْفٍ,High,2,ومن الناس من يعبد الله علا حرف ۖ فان اصابه خير اطمان به ۖ وان اصابته فتنة انقلب علا وجهه [SEP] يعبد الله علا حرف
يَٰٓأَهْلَ ٱلْكِتَٰبِ لِمَ تَلْبِسُونَ ٱلْحَقَّ بِٱلْبَٰطِلِ وَتَكْتُمُونَ ٱلْحَقَّ وَأَنتُمْ تَعْلَمُونَ [SEP] لِمَ تَلْبِسُونَ ٱلْحَقَّ بِٱلْبَٰطِلِ,Medium,1,يآاهل الكتاب لم تلبسون الحق بالباطل وتكتمون الحق وانتم تعلمون [SEP] لم تلبسون الحق بالباطل
ٱلَّذِينَ هُمْ فِى خَوْضٍ يَلْعَبُونَ [SEP] فِي خَوْضٍ يَلْعَبُونَ,High,2,الذين هم فا خوض يلعبون [SEP] في خوض يلعبون
تِلْكَ ٱلْقُرَىٰ نَقُصُّ عَلَيْكَ مِنْ أَنۢبَآئِهَا ۚ وَلَقَدْ جَآءَتْهُمْ رُسُلُهُم بِٱلْبَيِّنَٰتِ فَمَا كَانُوا۟ لِيُؤْمِنُوا۟ بِمَا كَذَّبُوا۟ مِن قَبْلُ ۚ كَذَٰلِكَ يَطْبَعُ ٱللَّهُ عَلَىٰ قُلُوبِ ٱلْكَٰفِرِينَ [SEP] يَطْبَعُ ٱللَّهُ عَلَىٰ قُلُوبِ ٱلْكَٰفِرِينَ,Medium,1,تلك القرا نقص عليك من انۢبآئها ۚ ولقد جآءتهم رسلهم بالبينات فما كانوا۟ ليؤمنوا۟ بما كذبوا۟ من قبل ۚ كذالك يطبع الله علا قلوب الكافرين [SEP] يطبع الله علا قلوب الكافرين
بَلَىٰ مَنْ أَسْلَمَ وَجْهَهُۥ لِلَّهِ وَهُوَ مُحْسِنٌ فَلَهُۥٓ أَجْرُهُۥ عِندَ رَبِّهِۦ وَلَا خَوْفٌ عَلَيْهِمْ وَلَا هُمْ يَحْزَنُونَ [SEP] أَسْلَمَ وَجْهَهُۥ لِلَّهِ,Medium,1,بلا من اسلم وجههۥ لله وهو محسن فلهۥٓ اجرهۥ عند ربهۦ ولا خوف عليهم ولا هم يحزنون [SEP] اسلم وجههۥ لله
وَكُلَّ إِنسَٰنٍ أَلْزَمْنَٰهُ طَٰٓئِرَهُۥ فِى عُنُقِهِۦ ۖ وَنُخْرِجُ لَهُۥ يَوْمَ ٱلْقِيَٰمَةِ كِتَٰبًا يَلْقَىٰهُ مَنشُورًا [SEP] أَلْزَمْنَٰهُ طَٰٓئِرَهُۥ فِى عُنُقِهِۦ,High,2,وكل انسان الزمناه طآئرهۥ فا عنقهۦ ۖ ونخرج لهۥ يوم القيامة كتابا يلقاه منشورا [SEP] الزمناه طآئرهۥ فا عنقهۦ
وَلَقَدْ أَرْسَلْنَا مُوسَىٰ بِـَٔايَٰتِنَآ أَنْ أَخْرِجْ قَوْمَكَ مِنَ ٱلظُّلُمَٰتِ إِلَى ٱلنُّورِ وَذَكِّرْهُم بِأَيَّىٰمِ ٱللَّهِ ۚ إِنَّ فِى ذَٰلِكَ لَءَايَٰتٍ لِّكُلِّ صَبَّارٍ شَكُورٍ [SEP] أَخْرِجْ قَوْمَكَ مِنَ ٱلظُّلُمَٰتِ إِلَى ٱلنُّورِ,Medium,1,ولقد ارسلنا موسا بـٔاياتنآ ان اخرج قومك من الظلمات الا النور وذكرهم بايام الله ۚ ان فا ذالك لءايات لكل صبار شكور [SEP] اخرج قومك من الظلمات الا النور
بَلْ قُلُوبُهُمْ فِي غَمْرَةٍ مِّنْ هَٰذَا وَلَهُمْ أَعْمَالٌ مِّن دُونِ ذَٰلِكَ هُمْ لَهَا عَامِلُونَ [SEP] بَلْ قُلُوبُهُمْ فِي غَمْرَةٍ,Low,0,بل قلوبهم في غمرة من هاذا ولهم اعمال من دون ذالك هم لها عاملون [SEP] بل قلوبهم في غمرة
يَا أَيُّهَا النَّاسُ قَدْ جَاءَتْكُم مَّوْعِظَةٌ مِّن رَّبِّكُمْ وَشِفَاءٌ لِّمَا فِي الصُّدُورِ وَهُدًى وَرَحْمَةٌ لِّلْمُؤْمِنِينَ [SEP] وَشِفَاءٌ لِّمَا فِي الصُّدُورِ,Medium,1,يا ايها الناس قد جاءتكم موعظة من ربكم وشفاء لما في الصدور وهدا ورحمة للمؤمنين [SEP] وشفاء لما في الصدور
لَا تَمُدَّنَّ عَيْنَيْكَ إِلَىٰ مَا مَتَّعْنَا بِهِۦٓ أَزْوَٰجًا مِّنْهُمْ وَلَا تَحْزَنْ عَلَيْهِمْ وَٱخْفِضْ جَنَاحَكَ لِلْمُؤْمِنِينَ [SEP] وَٱخْفِضْ جَنَاحَكَ لِلْمُؤْمِنِينَ,Medium,1,لا تمدن عينيك الا ما متعنا بهۦٓ ازواجا منهم ولا تحزن عليهم واخفض جناحك للمؤمنين [SEP] واخفض جناحك للمؤمنين
ٱلَّذِينَ يَنقُضُونَ عَهْدَ ٱللَّهِ مِنۢ بَعْدِ مِيثَٰقِهِۦ وَيَقْطَعُونَ مَآ أَمَرَ ٱللَّهُ بِهِۦٓ أَن يُوصَلَ وَيُفْسِدُونَ فِى ٱلْأَرْضِ ۚ أُو۟لَٰٓئِكَ هُمُ ٱلْخَٰسِرُونَ [SEP] يَنقُضُونَ عَهْدَ ٱللَّهِ,Medium,1,الذين ينقضون عهد الله منۢ بعد ميثاقهۦ ويقطعون مآ امر الله بهۦٓ ان يوصل ويفسدون فا الارض ۚ او۟لآئك هم الخاسرون [SEP] ينقضون عهد الله
وَإِن تُطِعْ أَكْثَرَ مَن فِى ٱلْأَرْضِ يُضِلُّوكَ عَن سَبِيلِ ٱللَّهِ ۚ إِن يَتَّبِعُونَ إِلَّا ٱلظَّنَّ وَإِنْ هُمْ إِلَّا يَخْرُصُونَ [SEP] يُضِلُّوكَ عَن سَبِيلِ ٱللَّهِ,Medium,1,وان تطع اكثر من فا الارض يضلوك عن سبيل الله ۚ ان يتبعون الا الظن وان هم الا يخرصون [SEP] يضلوك عن سبيل الله
وَقَالَ ٱلَّذِينَ ٱسْتُضْعِفُوا۟ لِلَّذِينَ ٱسْتَكْبَرُوا۟ بَلْ مَكْرُ ٱلَّيْلِ وَٱلنَّهَارِ إِذْ تَأْمُرُونَنَآ أَن نَّكْفُرَ بِٱللَّهِ وَنَجْعَلَ لَهُۥٓ أَندَادًا [SEP] بَلْ مَكْرُ اللَّيْلِ وَالنَّهَارِ,Medium,1,وقال الذين استضعفوا۟ للذين استكبروا۟ بل مكر اليل والنهار اذ تامروننآ ان نكفر بالله ونجعل لهۥٓ اندادا [SEP] بل مكر الليل والنهار
أَرَأَيْتَ مَنِ ٱتَّخَذَ إِلَٰهَهُۥ هَوَاهُ أَفَأَنتَ تَكُونُ عَلَيْهِ وَكِيلًا [SEP] أَرَأَيْتَ مَنِ اتَّخَذَ إِلَٰهَهُ هَوَاهُ,Medium,1,ارايت من اتخذ الاههۥ هواه افانت تكون عليه وكيلا [SEP] ارايت من اتخذ الاهه هواه
خَلَقَ ٱلسَّمَٰوَٰتِ وَٱلْأَرْضَ بِٱلْحَقِّ ۖ يُكَوِّرُ ٱلَّيْلَ عَلَى ٱلنَّهَارِ وَيُكَوِّرُ ٱلنَّهَارَ عَلَى ٱلَّيْلِ ۖ وَسَخَّرَ ٱلشَّمْسَ وَٱلْقَمَرَ ۖ كُلٌّ يَجْرِى لِأَجَلٍۢ مُّسَمًّى ۗ أَلَا هُوَ ٱلْعَزِيزُ ٱلْغَفَّارُ [SEP] يُكَوِّرُ اللَّيْلَ عَلَى النَّهَارِ وَيُكَوِّرُ النَّهَارَ عَلَى اللَّيْلِ,High,2,خلق السماوات والارض بالحق ۖ يكور اليل علا النهار ويكور النهار علا اليل ۖ وسخر الشمس والقمر ۖ كل يجرا لاجلۢ مسما ۗ الا هو العزيز الغفار [SEP] يكور الليل علا النهار ويكور النهار علا الليل
أَمْ حَسِبَ ٱلَّذِينَ فِى قُلُوبِهِم مَّرَضٌ أَن لَّن يُخْرِجَ ٱللَّهُ أَضْغَٰنَهُمْ [SEP] فِي قُلُوبِهِم مَّرَضٌ,Medium,1,ام حسب الذين فا قلوبهم مرض ان لن يخرج الله اضغانهم [SEP] في قلوبهم مرض
فَذَرْنِي وَمَن يُكَذِّبُ بِهَٰذَا الْحَدِيثِ ۖ سَنَسْتَدْرِجُهُم مِّنْ حَيْثُ لَا يَعْلَمُونَ [SEP] سَنَسْتَدْرِجُهُم مِّنْ حَيْثُ لَا يَعْلَمُونَ,Medium,1,فذرني ومن يكذب بهاذا الحديث ۖ سنستدرجهم من حيث لا يعلمون [SEP] سنستدرجهم من حيث لا يعلمون
سَنَفْرُغُ لَكُمْ أَيُّهَ ٱلثَّقَلَانِ [SEP] سَنَفْرُغُ لَكُمْ,High,2,سنفرغ لكم ايه الثقلان [SEP] سنفرغ لكم
أَيَوَدُّ أَحَدُكُمْ أَن تَكُونَ لَهُۥ جَنَّةٌ مِّن نَّخِيلٍ وَأَعْنَابٍ تَجْرِى مِن تَحْتِهَا ٱلْأَنْهَٰرُ لَهُۥ فِيهَا مِن كُلِّ ٱلثَّمَرَٰتِ وَأَصَابَهُ ٱلْكِبَرُ وَلَهُۥ ذُرِّيَّةٌ ضُعَفَآءُ فَأَصَابَهَآ إِعْصَارٌ فِيهِ نَارٌ فَٱحْتَرَقَتْ ۗ كَذَٰلِكَ يُبَيِّنُ ٱللَّهُ لَكُمُ ٱلْءَايَٰتِ لَعَلَّكُمْ تَتَفَكَّرُونَ [SEP] أَيَوَدُّ أَحَدُكُمْ أَن تَكُونَ لَهُۥ جَنَّةٌ ... فَأَصَابَهَآ إِعْصَارٌ فِيهِ نَارٌ فَٱحْتَرَقَتْ,High,2,ايود احدكم ان تكون لهۥ جنة من نخيل واعناب تجرا من تحتها الانهار لهۥ فيها من كل الثمرات واصابه الكبر ولهۥ ذرية ضعفآء فاصابهآ اعصار فيه نار فاحترقت ۗ كذالك يبين الله لكم الءايات لعلكم تتفكرون [SEP] ايود احدكم ان تكون لهۥ جنة ... فاصابهآ اعصار فيه نار فاحترقت
وَلَقَدْ نَعْلَمُ أَنَّكَ يَضِيقُ صَدْرُكَ بِمَا يَقُولُونَ [SEP] يَضِيقُ صَدْرُكَ,Medium,1,ولقد نعلم انك يضيق صدرك بما يقولون [SEP] يضيق صدرك
وَقَالُوا آمَنَّا بِهِ وَأَنَّىٰ لَهُمُ التَّنَاوُشُ مِن مَّكَانٍ بَعِيدٍ [SEP] وَأَنَّى لَهُمُ التَّنَاوُشُ مِنْ مَكَانٍ بَعِيدٍ,High,2,وقالوا امنا به وانا لهم التناوش من مكان بعيد [SEP] وانا لهم التناوش من مكان بعيد
وَلَقَدِ اسْتُهْزِئَ بِرُسُلٍ مِّن قَبْلِكَ فَحَاقَ بِالَّذِينَ سَخِرُوا مِنْهُم مَّا كَانُوا بِهِ يَسْتَهْزِئُونَ [SEP] مَّا كَانُوا بِهِ يَسْتَهْزِئُونَ,Medium,1,ولقد استهزئ برسل من قبلك فحاق بالذين سخروا منهم ما كانوا به يستهزئون [SEP] ما كانوا به يستهزئون
ٱلَّذِينَ يَأْكُلُونَ ٱلرِّبَوٰا۟ لَا يَقُومُونَ إِلَّا كَمَا يَقُومُ ٱلَّذِى يَتَخَبَّطُهُ ٱلشَّيْطَٰنُ مِنَ ٱلْمَسِّ [SEP] ٱلَّذِينَ يَأْكُلُونَ ٱلرِّبَوٰا۟,Medium,1,الذين ياكلون الربواا۟ لا يقومون الا كما يقوم الذا يتخبطه الشيطان من المس [SEP] الذين ياكلون الربواا۟
وَجَآءَتْ سَيَّارَةٌ فَأَرْسَلُوا۟ وَارِدَهُمْ فَأَدْلَىٰ دَلْوَهُۥ ۖ قَالَ يَٰبُشْرَىٰ هَٰذَا غُلَٰمٌ ۚ وَأَسَرُّوهُ بِضَٰعَةً ۚ وَٱللَّهُ عَلِيمٌۢ بِمَا يَعْمَلُونَ [SEP] يَٰبُشْرَىٰ هَٰذَا غُلَٰمٌ,Medium,1,وجآءت سيارة فارسلوا۟ واردهم فادلا دلوهۥ ۖ قال يابشرا هاذا غلام ۚ واسروه بضاعة ۚ والله عليمۢ بما يعملون [SEP] يابشرا هاذا غلام
اللَّهُ نَزَّلَ أَحْسَنَ الْحَدِيثِ كِتَابًا مُّتَشَابِهًا مَّثَانِيَ تَقْشَعِرُّ مِنْهُ جُلُودُ الَّذِينَ يَخْشَوْنَ رَبَّهُمْ ثُمَّ تَلِينُ جُلُودُهُمْ وَقُلُوبُهُمْ إِلَىٰ ذِكْرِ اللَّهِ ۚ ذَٰلِكَ هُدَى اللَّهِ يَهْدِي بِهِ مَن يَشَاءُ ۚ وَمَن يُضْلِلِ اللَّهُ فَمَا لَهُ مِنْ هَادٍ [SEP] ثُمَّ تَلِينُ جُلُودُهُمْ وَقُلُوبُهُمْ,Medium,1,الله نزل احسن الحديث كتابا متشابها مثاني تقشعر منه جلود الذين يخشون ربهم ثم تلين جلودهم وقلوبهم الا ذكر الله ۚ ذالك هدا الله يهدي به من يشاء ۚ ومن يضلل الله فما له من هاد [SEP] ثم تلين جلودهم وقلوبهم
وَأَنِ اعْبُدُونِي ۚ هَٰذَا صِرَاطٌ مُّسْتَقِيمٌ [SEP] هَٰذَا صِرَاطٌ مُّسْتَقِيمٌ,Medium,1,وان اعبدوني ۚ هاذا صراط مستقيم [SEP] هاذا صراط مستقيم
وَأَمَّا مَنْ خَفَّتْ مَوَازِينُهُۥ [SEP] وَأَمَّا مَنْ خَفَّتْ مَوَازِينُهُ,Medium,1,واما من خفت موازينهۥ [SEP] واما من خفت موازينه
فَلَمَّا تَرَآءَتِ ٱلْفِئَتَانِ نَكَصَ عَلَىٰ عَقِبَيْهِ [SEP] نَكَصَ عَلَىٰ عَقِبَيْهِ,High,2,فلما ترآءت الفئتان نكص علا عقبيه [SEP] نكص علا عقبيه
لَّا تَجِدُ قَوْمًا يُؤْمِنُونَ بِٱللَّهِ وَٱلْيَوْمِ ٱلْءَاخِرِ يُوَآدُّونَ مَنْ حَآدَّ ٱللَّهَ وَرَسُولَهُۥ وَلَوْ كَانُوٓا۟ ءَابَآءَهُمْ أَوْ أَبْنَآءَهُمْ أَوْ إِخْوَٰنَهُمْ أَوْ عَشِيرَتَهُمْ ۚ أُو۟لَٰٓئِكَ كَتَبَ فِى قُلُوبِهِمُ ٱلْإِيمَٰنَ وَأَيَّدَهُم بِرُوحٍ مِّنْهُ ۖ وَيُدْخِلُهُمْ جَنَّٰتٍ تَجْرِى مِن تَحْتِهَا ٱلْأَنْهَٰرُ خَٰلِدِينَ فِيهَا ۚ رَضِىَ ٱللَّهُ عَنْهُمْ وَرَضُوا۟ عَنْهُ ۚ أُو۟لَٰٓئِكَ حِزْبُ ٱللَّهِ ۚ أَلَآ إِنَّ حِزْبَ ٱللَّهِ هُمُ ٱلْمُفْلِحُونَ [SEP] كَتَبَ فِي قُلُوبِهِمُ الْإِيمَانَ,Medium,1,لا تجد قوما يؤمنون بالله واليوم الءاخر يوآدون من حآد الله ورسولهۥ ولو كانوٓا۟ ءابآءهم او ابنآءهم او اخوانهم او عشيرتهم ۚ او۟لآئك كتب فا قلوبهم الايمان وايدهم بروح منه ۖ ويدخلهم جنات تجرا من تحتها الانهار خالدين فيها ۚ رضا الله عنهم ورضوا۟ عنه ۚ او۟لآئك حزب الله ۚ الآ ان حزب الله هم المفلحون [SEP] كتب في قلوبهم الايمان
أَفَرَأَيْتَ مَنِ ٱتَّخَذَ إِلَٰهَهُۥ هَوَىٰهُ [SEP] اتَّخَذَ إِلَٰهَهُ هَوَىٰهُ,High,2,افرايت من اتخذ الاههۥ هواه [SEP] اتخذ الاهه هواه
إِنَّ رَبَّكُمُ ٱللَّهُ ٱلَّذِى خَلَقَ ٱلسَّمَٰوَٰتِ وَٱلْأَرْضَ فِى سِتَّةِ أَيَّامٍ ثُمَّ ٱسْتَوَىٰ عَلَى ٱلْعَرْشِ ۖ يُدَبِّرُ ٱلْأَمْرَ ۖ مَا مِن شَفِيعٍ إِلَّا مِنۢ بَعْدِ إِذْنِهِۦ ۚ ذَٰلِكُمُ ٱللَّهُ رَبُّكُمْ فَٱعْبُدُوهُ ۚ أَفَلَا تَذَكَّرُونَ [SEP] ثُمَّ ٱسْتَوَىٰ عَلَى ٱلْعَرْشِ,High,2,ان ربكم الله الذا خلق السماوات والارض فا ستة ايام ثم استوا علا العرش ۖ يدبر الامر ۖ ما من شفيع الا منۢ بعد اذنهۦ ۚ ذالكم الله ربكم فاعبدوه ۚ افلا تذكرون [SEP] ثم استوا علا العرش
يَهْدِى بِهِ ٱللَّهُ مَنِ ٱتَّبَعَ رِضْوَٰنَهُۥ سُبُلَ ٱلسَّلَٰمِ وَيُخْرِجُهُم مِّنَ ٱلظُّلُمَٰتِ إِلَى ٱلنُّورِ بِإِذْنِهِۦ وَيَهْدِيهِمْ إِلَىٰ صِرَٰطٍ مُّسْتَقِيمٍ [SEP] وَيُخْرِجُهُم مِّنَ ٱلظُّلُمَٰتِ إِلَى ٱلنُّورِ,Low,0,يهدا به الله من اتبع رضوانهۥ سبل السلام ويخرجهم من الظلمات الا النور باذنهۦ ويهديهم الا صراط مستقيم [SEP] ويخرجهم من الظلمات الا النور
مَن ذَا ٱلَّذِى يُقْرِضُ ٱللَّهَ قَرْضًا حَسَنًا فَيُضَٰعِفَهُۥ لَهُۥ وَلَهُۥٓ أَجْرٌ كَرِيمٌ [SEP] مَن ذَا ٱلَّذِى يُقْرِضُ ٱللَّهَ قَرْضًا حَسَنًا,High,2,من ذا الذا يقرض الله قرضا حسنا فيضاعفهۥ لهۥ ولهۥٓ اجر كريم [SEP] من ذا الذا يقرض الله قرضا حسنا
كُلُّ نَفْسٍ ذَائِقَةُ الْمَوْتِ [SEP] كُلُّ نَفْسٍ ذَائِقَةُ الْمَوْتِ,Medium,1,كل نفس ذائقة الموت [SEP] كل نفس ذائقة الموت
يَٰٓأَيُّهَا ٱلرَّسُولُ لَا يَحْزُنكَ ٱلَّذِينَ يُسَٰرِعُونَ فِى ٱلْكُفْرِ مِنَ ٱلَّذِينَ قَالُوٓا۟ ءَامَنَّا بِأَفْوَٰهِهِمْ وَلَمْ تُؤْمِن قُلُوبُهُمْ [SEP] يُسَٰرِعُونَ فِى ٱلْكُفْرِ,Medium,1,يآايها الرسول لا يحزنك الذين يسارعون فا الكفر من الذين قالوٓا۟ ءامنا بافواههم ولم تؤمن قلوبهم [SEP] يسارعون فا الكفر
وَجَعَلْنَا ٱلَّيْلَ وَٱلنَّهَارَ ءَايَتَيْنِ ۖ فَمَحَوْنَآ ءَايَةَ ٱلَّيْلِ وَجَعَلْنَآ ءَايَةَ ٱلنَّهَارِ مُبْصِرَةً لِّتَبْتَغُوا۟ فَضْلًا مِّن رَّبِّكُمْ وَلِتَعْلَمُوا۟ عَدَدَ ٱلسِّنِينَ وَٱلْحِسَابَ ۚ وَكُلَّ شَىْءٍ فَصَّلْنَٰهُ تَفْصِيلًا [SEP] فَمَحَوْنَآ ءَايَةَ ٱلَّيْلِ وَجَعَلْنَآ ءَايَةَ ٱلنَّهَارِ مُبْصِرَةً,Medium,1,وجعلنا اليل والنهار ءايتين ۖ فمحونآ ءاية اليل وجعلنآ ءاية النهار مبصرة لتبتغوا۟ فضلا من ربكم ولتعلموا۟ عدد السنين والحساب ۚ وكل شاء فصلناه تفصيلا [SEP] فمحونآ ءاية اليل وجعلنآ ءاية النهار مبصرة
عَسَىٰ رَبُّكُمْ أَن يَرْحَمَكُمْ ۚ وَإِنْ عُدتُّمْ عُدْنَا ۘ وَجَعَلْنَا جَهَنَّمَ لِلْكَافِرِينَ حَصِيرًا [SEP] وَجَعَلْنَا جَهَنَّمَ لِلْكَٰفِرِينَ حَصِيرًا,Medium,1,عسا ربكم ان يرحمكم ۚ وان عدتم عدنا ۘ وجعلنا جهنم للكافرين حصيرا [SEP] وجعلنا جهنم للكافرين حصيرا
أَوَمَن كَانَ مَيْتًا فَأَحْيَيْنَٰهُ وَجَعَلْنَا لَهُۥ نُورًا يَمْشِى بِهِۦ فِى ٱلنَّاسِ كَمَن مَّثَلُهُۥ فِى ٱلظُّلُمَٰتِ لَيْسَ بِخَارِجٍ مِّنْهَا ۚ كَذَٰلِكَ زُيِّنَ لِلْكَٰفِرِينَ مَا كَانُوا۟ يَعْمَلُونَ [SEP] أَوَمَن كَانَ مَيْتًا فَأَحْيَيْنَٰهُ وَجَعَلْنَا لَهُۥ نُورًا يَمْشِى بِهِۦ فِى ٱلنَّاسِ كَمَن مَّثَلُهُۥ فِى ٱلظُّلُمَٰتِ لَيْسَ بِخَارِجٍ مِّنْهَا,High,2,اومن كان ميتا فاحييناه وجعلنا لهۥ نورا يمشا بهۦ فا الناس كمن مثلهۥ فا الظلمات ليس بخارج منها ۚ كذالك زين للكافرين ما كانوا۟ يعملون [SEP] اومن كان ميتا فاحييناه وجعلنا لهۥ نورا يمشا بهۦ فا الناس كمن مثلهۥ فا الظلمات ليس بخارج منها
وَمَن يَعْشُ عَن ذِكْرِ ٱلرَّحْمَٰنِ نُقَيِّضْ لَهُۥ شَيْطَٰنًا فَهُوَ لَهُۥ قَرِينٌ [SEP] وَمَن يَعْشُ عَن ذِكْرِ الرَّحْمَٰنِ,High,2,ومن يعش عن ذكر الرحمان نقيض لهۥ شيطانا فهو لهۥ قرين [SEP] ومن يعش عن ذكر الرحمان
ثُمَّ قِيلَ لِلَّذِينَ ظَلَمُوا۟ ذُوقُوا۟ عَذَابَ ٱلْخُلْدِ هَلْ تُجْزَوْنَ إِلَّا بِمَا كُنتُمْ تَكْسِبُونَ [SEP] ذُوقُوا۟,Medium,1,ثم قيل للذين ظلموا۟ ذوقوا۟ عذاب الخلد هل تجزون الا بما كنتم تكسبون [SEP] ذوقوا۟
وَأَدْخَلْنَاهُمْ فِي رَحْمَتِنَا ۖ إِنَّهُم مِّنَ الصَّالِحِينَ [SEP] وَأَدْخَلْنَاهُمْ فِي رَحْمَتِنَا,Medium,1,وادخلناهم في رحمتنا ۖ انهم من الصالحين [SEP] وادخلناهم في رحمتنا
وَمَكَرُوا۟ وَمَكَرَ ٱللَّهُ ۖ وَٱللَّهُ خَيْرُ ٱلْمَٰكِرِينَ [SEP] وَمَكَرَ ٱللَّهُ,Medium,1,ومكروا۟ ومكر الله ۖ والله خير الماكرين [SEP] ومكر الله
إِذْ جَاءُوكُم مِّن فَوْقِكُمْ وَمِنْ أَسْفَلَ مِنكُمْ وَإِذْ زَاغَتِ الْأَبْصَارُ وَبَلَغَتِ الْقُلُوبُ الْحَنَاجِرَ وَتَظُنُّونَ بِاللَّهِ الظُّنُونَا [SEP] وَبَلَغَتِ الْقُلُوبُ الْحَنَاجِرَ,High,2,اذ جاءوكم من فوقكم ومن اسفل منكم واذ زاغت الابصار وبلغت القلوب الحناجر وتظنون بالله الظنونا [SEP] وبلغت القلوب الحناجر
إِلَّا كُتِبَ لَهُم بِهِۦ عَمَلٌ صَٰلِحٌ [SEP] إِلَّا كُتِبَ لَهُم بِهِۦ عَمَلٌ صَٰلِحٌ,Medium,1,الا كتب لهم بهۦ عمل صالح [SEP] الا كتب لهم بهۦ عمل صالح
وَلَقَدۡ صَدَّقَ عَلَيۡهِمۡ إِبۡلِيسُ ظَنَّهُۥ فَٱتَّبَعُوهُ إِلَّا فَرِيقٗا مِّنَ ٱلۡمُؤۡمِنِينَ [SEP] وَلَقَدْ صَدَّقَ عَلَيْهِمْ إِبْلِيسُ ظَنَّهُ,High,2,ولقدۡ صدق عليۡهمۡ ابۡليس ظنهۥ فاتبعوه الا فريقٗا من الۡمؤۡمنين [SEP] ولقد صدق عليهم ابليس ظنه
وَإِذَا الْعِشَارُ عُطِّلَتْ [SEP] وَإِذَا الْعِشَارُ عُطِّلَتْ,High,2,واذا العشار عطلت [SEP] واذا العشار عطلت
